Direction,Date,Message
Received,"2025-08-23 19:40:17","I love you too be safe "
Received,"2025-08-23 21:33:23","Did you make it back yet?"
Sent,"2025-08-23 21:46:46","i am finally back"
Sent,"2025-08-23 21:46:55","she texted you and told you that the one hitter was for you right"
Sent,"2025-08-23 21:47:15","i meant to leave a note and i forgot"
Received,"2025-08-23 21:59:10","Yeah but it didn’t look like it so I took it downstairs when I went to see Mimi "
Received,"2025-08-23 22:05:51","It looked like it was not already so I didn’t bother "
Received,"2025-08-23 22:06:02","lol I’m sorry but I appreciate you thinking to leave one for me "
Sent,"2025-08-23 22:44:42","bop just got here and she is getting something"
Sent,"2025-08-23 22:44:53","if you are able to i will try to get us something and get it to you tonight or in the morning"
Sent,"2025-08-23 22:44:59","like i will ask her for it"
Sent,"2025-08-23 22:45:20","it won’t be a ton but i want to give you something back for helping me "
Received,"2025-08-23 22:47:12","How is she even getting something lol "
Received,"2025-08-23 22:47:17","Do whatever you want or can "
Received,"2025-08-23 22:47:23","Doesnt matter to me "
Sent,"2025-08-23 22:51:43",massage
Sent,"2025-08-23 22:52:02","i think he felt bad for her and that’s why he came over idk i didn’t expect it to pan out but he’s here now"
Sent,"2025-08-23 22:53:09","she’s an absolute idiot idk 

like it makes me feel like i handle things with a well adjusted or at least aware perspective lol"
Sent,"2025-08-23 22:53:28","she won’t turn her fucking card off even. like why? what POSSIBLY could be the reason"
Received,"2025-08-23 22:53:42","I know you tried to tell her "
Received,"2025-08-23 22:53:56","But i dont know if that would have worked in this situation since she had wrote him a check, right?"
Sent,"2025-08-23 22:54:15","no no it wouldn’t have"
Sent,"2025-08-23 22:54:37","i’m just saying that’s the level of meaningless self-destruction going on"
Received,"2025-08-23 22:55:04","I know.. yes I feel bad. And that’s why I laid and talked with her today"
Received,"2025-08-23 22:55:25","But it is at the end of the day self destruction"
Sent,"2025-08-23 22:55:38","but i have no complaints i am just happy i was able to go down and i owe you for that"
Sent,"2025-08-23 22:55:40","so thank you"
Received,"2025-08-23 22:55:59","You don’t owe me "
Sent,"2025-08-23 23:16:01","i love you. thank you."
Received,"2025-08-23 23:16:17","I love you "
Sent,"2025-08-24 07:47:31","Hi you . Me and Milo are already up we just got back from his walk"
Sent,"2025-08-24 07:49:59","i saved the blunt for you"
Received,"2025-08-24 09:06:15","Busy boys aren’t ya "
Sent,"2025-08-24 09:54:34","lil bit he’s eating peanut butter"
Sent,"2025-08-24 09:54:50","it’s his new sunday treat"
Received,"2025-08-24 10:01:04","Baby pb boy "
Received,"2025-08-24 10:01:25","So I guess a cat broke into sugies screened in porch last night lol "
Received,"2025-08-24 10:01:29","And knocked shit I’ve r"
Received,"2025-08-24 10:01:31","Over "
Sent,"2025-08-24 10:01:48","wait what lol"
Sent,"2025-08-24 10:02:04","was there like"
Sent,"2025-08-24 10:02:10","a bowl of tuna sitting in there or something"
Received,"2025-08-24 10:06:55","Don’t ask me "
Received,"2025-08-24 10:06:58","I have no idea "
Sent,"2025-08-24 10:07:05","come smoke this blunt with me"
Sent,"2025-08-24 10:07:08","i save for you"
Received,"2025-08-24 10:07:08","Called me at 9:30 last night lol"
Received,"2025-08-24 10:07:16","To tell me "
Received,"2025-08-24 10:07:25","I will in a wittle bit"
Sent,"2025-08-24 10:07:26","i took it away so it didn’t get finished FOR YOU"
Received,"2025-08-24 10:07:32","Loved “i took it away so it didn’t get finished FOR YOU”"
Sent,"2025-08-24 10:07:34",okay
Received,"2025-08-24 10:07:42","I have to be with her for lunch and clean up the mess lol "
Sent,"2025-08-24 10:07:49","i was kidding i’ll have it here whenever you want it"
Received,"2025-08-24 10:08:19","But I come over before "
Received,"2025-08-24 11:08:52","About to leave "
Sent,"2025-08-24 11:10:17","okay okay "
Received,"2025-08-24 11:16:47","Is the front door unlocked "
Sent,"2025-08-24 11:17:16",yis
Received,"2025-08-24 13:43:12","The cat broke a pot that had an orchid in it lol "
Received,"2025-08-24 13:43:37","She made it seem like this cat caused complete destruction "
Sent,"2025-08-24 15:03:33","you aren’t going to need anything today probably right?"
Received,"2025-08-24 15:05:43","I would like to "
Received,"2025-08-24 15:05:47","But I have zero money. "
Received,"2025-08-24 15:06:03","and need to come up with $72 for the phone bill on Tuesday"
Sent,"2025-08-24 15:07:54","sweetie i wasn’t saying it like you needed to or should get something i just wanted to make sure i knew what i needed to figure out if you did"
Received,"2025-08-24 15:08:19","And I am just saying g that yeah I wish I could "
Sent,"2025-08-24 15:11:14","I can’t promise its will be much but if you are coming back at all to see me I can get us something small so you at least get a few of them today or something"
Sent,"2025-08-24 15:12:47","And then you can feel better that you’re going to get a good bit more than you are paying for when you get your check"
Sent,"2025-08-24 15:13:00","So it’s not that bad."
Received,"2025-08-24 15:15:44","Thank you "
Received,"2025-08-24 15:28:29","I’ll be back over "
Sent,"2025-08-24 15:35:48","Text me on your way"
Received,"2025-08-24 16:14:20","I’m gonna leave in a few "
Received,"2025-08-24 16:14:22","min "
Received,"2025-08-24 16:26:55","On my way "
Sent,"2025-08-24 18:31:48","sooooooo u want a little bit of good news"
Sent,"2025-08-24 18:32:04","like small small amount of good news very tiny like you"
Received,"2025-08-24 18:34:33","Yis "
Received,"2025-08-24 18:34:44","Teeny tiny "
Sent,"2025-08-24 18:34:46","i love you"
Sent,"2025-08-24 18:34:49","that’s the good news"
Received,"2025-08-24 18:34:55","TYATS IT "
Sent,"2025-08-24 18:35:22","….🥺"
Sent,"2025-08-24 18:35:27","no she gives me"
Received,"2025-08-24 18:35:28","I love you too"
Sent,"2025-08-24 18:35:34","a couple of lines for us "
Sent,"2025-08-24 18:35:40","i don’t have it yet"
Sent,"2025-08-24 18:35:43","but she said she would"
Received,"2025-08-24 18:35:45","Tanks gramma suz"
Received,"2025-08-24 18:36:04","I literally cannot keep my eyes open "
Sent,"2025-08-24 18:36:05","i wasn’t sure if i should say"
Sent,"2025-08-24 18:36:19","you were mad at me because you had to give me the money for the sub and therefore couldn’t get anything today"
Received,"2025-08-24 18:36:31","Ahhhh smart "
Sent,"2025-08-24 18:36:34","but i decided not to and she gives us something anyways"
Received,"2025-08-24 18:36:40","Okay okay "
Received,"2025-08-24 18:36:47","Worked our "
Received,"2025-08-24 18:36:49",Out
Sent,"2025-08-24 18:40:21","i just tryin to help "
Sent,"2025-08-24 18:40:27","i’m just very helpful "
Received,"2025-08-24 18:40:31","Thank you turd"
Sent,"2025-08-24 18:42:31","yes enchantress"
Sent,"2025-08-24 18:42:39","anything for you enchantress"
Sent,"2025-08-24 18:45:54","you don’t happen to have an extra keyboard do you"
Received,"2025-08-24 18:46:50","Definitely not "
Received,"2025-08-24 19:21:12","I’m coming over "
Sent,"2025-08-24 21:02:24","thanks for letting me know you made it back"
Received,"2025-08-24 21:06:30","I’m sorry. I got home and went right In the shower. I should have let you know I am sorry "
Sent,"2025-08-24 21:36:11","just going to say goodnight now so i don’t annoy you any more than i already did.

i seriously do not know if i did something, or if there’s something wrong with me that has made it so you won’t even like lay down with me anymore but… it’s really making me dislike myself even more and idk "
Received,"2025-08-24 21:43:17","How did you even think that I don’t want you laying down with me?! I don’t fucking understand. Like wtf "
Received,"2025-08-24 21:44:28","I’m going to sleep. I’m fucking tired. I can’t keep my eyes open and I have to be up early tomorrow. I also have to find a way to get money for the phone bill by tomorrow night. So yeah. It’s really great. Goodnight I am sorry you feel like that but I never said or gave the idea that I didn’t want you laying with me. I love you goodnight."
Sent,"2025-08-24 21:46:15","you don’t think that you’ve given that hint pretty strongly for the past month at least?"
Sent,"2025-08-24 21:46:47","i guess you didn’t want me to actually answer that"
Sent,"2025-08-24 21:54:32","maybe it has something to do with you getting up or moving away every time i try to lay with you, the fact that you insist the dog be between us, the complete lack of any kind of affection or any sign that you still love me and that you still won't even answer me about why you can’t tell me that you want to see people without me being able to know about it"
Sent,"2025-08-24 21:55:16","and then you get fucking mad at me for feeling hurt that the girl i love does not seem to feel the same anymore"
Sent,"2025-08-24 22:07:40","i just want to feel like you love me again and it should be easy to see why it would hurt that you won't even try to show me that you still care"
Sent,"2025-08-24 22:08:09","yeah goodnight. ignore me. nothing matters. "
Sent,"2025-08-25 10:57:36","cool. didn’t think i would get any response.



are you ready at lunch or nap time this week"
Received,"2025-08-25 11:12:05","I dont know yet "
Received,"2025-08-25 11:33:12","It’ll probably be after nap time because I have an appointment in Connellsville today"
Sent,"2025-08-25 11:36:09","for what"
Received,"2025-08-25 11:37:49","Also, I’m not sure if it’s gonna be a whole one or a half a one"
Sent,"2025-08-25 11:38:02","…..oh no"
Received,"2025-08-25 11:38:03","For my depression? "
Received,"2025-08-25 11:38:07","Like I always do "
Sent,"2025-08-25 11:38:08",fuck
Received,"2025-08-25 11:38:13","Duh "
Sent,"2025-08-25 11:38:18","no i mean"
Received,"2025-08-25 11:38:23","I hate"
Received,"2025-08-25 11:38:24",What
Received,"2025-08-25 11:38:26",**
Received,"2025-08-25 11:38:45","I’ll get a whole one okay "
Received,"2025-08-25 11:38:48","I’ll figure it out "
Received,"2025-08-25 11:38:58","But it won’t be until later "
Received,"2025-08-25 11:50:32",Okay
Received,"2025-08-25 11:50:34",?
Sent,"2025-08-25 14:58:56",?
Received,"2025-08-25 15:00:13","I will let you know Dan. "
Sent,"2025-08-25 15:04:47","you can’t tell me anything "
Sent,"2025-08-25 15:04:50","great thanks so much"
Received,"2025-08-25 15:04:59","wtf "
Sent,"2025-08-25 15:05:00","i love how you are now. vague about everything. non committal"
Sent,"2025-08-25 15:05:06","you do this about EVERYTHING"
Received,"2025-08-25 15:05:09","I don’t have the fucking money en "
Sent,"2025-08-25 15:05:12","“i will TRY to come over”"
Received,"2025-08-25 15:05:12","Right now "
Received,"2025-08-25 15:05:42","I’m trying here fuck "
Sent,"2025-08-25 15:06:56","do you not even read what i am saying to you anymore"
Sent,"2025-08-25 15:07:26","it’s your fucking VAGUE, keep me at a distance bullshit"
Sent,"2025-08-25 15:08:29","well i’m not going to be here if you’re not ready soon"
Received,"2025-08-25 15:11:27","Im TRYING "
Sent,"2025-08-25 15:25:39","i don’t even know what you are TRYING to do so…. okay whatever i guess i’ll hear from you whenever you need and where is he this is taking so long omg"
Sent,"2025-08-25 15:25:52","is i’m sure what i will hear "
Sent,"2025-08-25 15:26:45","do you not understand that? you tell me NOTHING about your life anymore. as far as i know,  you get a check literally every monday at lunch…..i don’t know what you need to try to do or what is different or anything at all"
Sent,"2025-08-25 15:30:59","well…i’ll be back "
Received,"2025-08-25 15:31:26","I’ll let  you know when I have money. "
Sent,"2025-08-25 16:04:19","i am back"
Sent,"2025-08-25 16:05:07","you are not even engaging with what i’m saying to you so i am just going to assume you’re up to something and i’m laying down to go to bed"
Sent,"2025-08-25 16:06:36","i do appreciate you getting several people unhappy with me by refusing to just talk to me lik ei am your boyfriend"
Sent,"2025-08-25 16:06:50","could have made things totally different but hey…doesn’t matter to you anyways"
Sent,"2025-08-25 16:07:25","whatever you don’t care"
Sent,"2025-08-25 16:25:16"," okay well clearly you’re lying otherwise you would just be able to explain what the fuck you’re doing or trying to do "
Sent,"2025-08-25 16:25:34","you aren’t even at sugars"
Sent,"2025-08-25 16:28:28","“i’ll text you”.


apparently not"
Sent,"2025-08-25 16:43:44",?????
Sent,"2025-08-25 17:12:33",wtf
Received,"2025-08-25 17:25:10","Stop. "
Sent,"2025-08-25 17:41:48","come one what the fuck"
Sent,"2025-08-25 17:41:55","are you getting something or not???? "
Received,"2025-08-25 17:48:51","I am going to get check now "
Received,"2025-08-25 17:49:06","The. Gotta get to pnc by 6 at Walmart "
Received,"2025-08-25 17:57:46","I have $120"
Sent,"2025-08-25 17:59:15","thats fine i have 5"
Received,"2025-08-25 17:59:23","Okay I’ll be over "
Received,"2025-08-25 18:01:59","Tell him "
Sent,"2025-08-25 18:05:22","tell him that you will be over? i don’t think she’s going to go for that"
