Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7jY6W92bLfnXnevTa7JKHi,"Perfect (Exceeder)","Perfect (Exceeder)","David Guetta;Mason;Princess Superstar",2024-02-09,151929,65,false,,2025-11-08T20:18:06Z,"edm,electroclash","Armada Music",0.678,0.952,4,-5.584,0,0.0484,0.0524,0.81,0.0872,0.0649,127.927,4
spotify:track:26xlCgHpcF4GE0FFVsS6Oy,"Fly Kicks - Wax Motif Remix","Night Bass Remixed Vol. 1","AC Slater;Chris Lorenzo;Wax Motif",2017-07-07,278400,48,false,,2025-11-08T20:18:06Z,"bass house,bassline,g-house,uk garage,house,tech house","Night Bass Records",0.897,0.692,11,-4.985,0,0.0492,0.0187,0.725,0.0603,0.607,125.023,4
spotify:track:0WTtGE4UaKUDpAE4aouoa8,"You're Not Alone","You're Not Alone","andhim",2024-02-29,214204,28,false,,2025-11-08T20:18:06Z,"deep house","Higher Ground",0.65,0.896,7,-6.654,0,0.0365,0.0032,0.602,0.247,0.115,123,3
spotify:track:62UKHYhsdm8q4yTJt0CWpo,"Spiral","Spiral","rSUN",2025-08-13,281147,38,false,,2025-11-08T20:18:06Z,"bass music","Tru MGMT & Good Society",0.443,0.746,8,-4.346,1,0.0547,0.1,0.239,0.133,0.0776,139.914,4
spotify:track:7zTRvRbzMgFBaqQp864JPF,"Instinct","Instinct","ERBES",2025-08-29,199680,41,true,,2025-11-08T20:18:06Z,"riddim,dubstep,deathstep,bass music","WHY Z MUSIC",0.502,0.676,0,-7.58,1,0.0586,0.0124,0.0994,0.114,0.139,124.974,4
spotify:track:1e7qYV3aIEoSrwrpFA4YAT,"BIG BOY TIME","BIG BOY TIME","MadBliss",2020-04-17,132166,30,false,,2025-11-08T20:18:06Z,"","MadBliss",0.498,0.872,5,-4.777,1,0.181,0.168,0.0234,0.111,0.101,148.304,4
spotify:track:7nUEIbsjYDQHgizLAosWCr,"Rage Money Power","Rage Money Power","ZISO",2024-04-09,150603,51,false,,2025-11-08T20:18:06Z,"","Artlist Original",0.757,0.427,11,-9.904,1,0.0635,0.0648,0.0339,0.231,0.647,160.062,4
spotify:track:1VKWQgq0g2uKtgNfL0ceNM,"Perfect (Exceeder) - 1991 Remix","Perfect (Exceeder) [1991 Remix]","Mason;Princess Superstar;1991",2024-01-26,200086,54,false,,2025-11-08T20:18:06Z,"electroclash,drum and bass,liquid funk","Armada Music",0.689,0.903,1,-0.925,1,0.103,0.0118,0.691,0.0367,0.271,174.113,4
spotify:track:5jN9CZatmP4sQWBk6sYU3B,"Pyro","Pyro","Feed Me;EMSKI",2025-08-15,301818,34,false,,2025-11-08T20:18:06Z,"dubstep,electro house","Sotto Voce",0.722,0.798,6,-4.16,0,0.0525,0.0953,0.0969,0.231,0.316,132.019,4
spotify:track:0IsIY8pfu1yaGkPUD7pkDx,"Guess featuring billie eilish","Brat and it’s completely different but also still brat","Charli xcx;Billie Eilish",2024-10-11,143330,80,false,,2025-11-08T20:18:06Z,"hyperpop,art pop","Atlantic Records",0.78,0.713,0,-4.493,1,0.0888,0.0167,0.206,0.144,0.615,130.034,4
spotify:track:2455baTqhlhvI3bgjE5fJq,"Fortress - Moojo Remix","Diplo Presents Higher Ground 3 Years LP","Diplo;Joeski;Rhye;Moojo",2022-12-13,271475,42,false,,2025-11-08T20:18:06Z,"moombahton,afro house,latin house,tribal house,tech house,afro tech","Higher Ground",0.59,0.942,7,-7.401,0,0.039,0.00364,0.769,0.128,0.131,122.009,4
spotify:track:3wWdJGv0iqFJRQ82Uixaiu,"What's a Gremlin?","What's a Gremlin?","SIPPY",2025-06-18,140142,43,false,,2025-11-08T20:18:06Z,"dubstep,riddim,bass music","Gremlin Records",0.714,0.897,10,-4.228,0,0.103,0.0627,0.0169,0.345,0.554,139.973,4
spotify:track:6ewgmx37XRRI3WZgtUbEEY,"Cash Out - YDG Remix","Cash Out (YDG Remix)","SIDEPIECE;Bobby Shmurda;YDG",2025-09-12,123428,43,true,,2025-11-08T20:18:06Z,"tech house,edm,riddim,dubstep","LIP SERVICE",0.609,0.981,11,-3.181,1,0.0713,0.00561,0.000312,0.12,0.0564,139.997,4
spotify:track:6fviOwXHvwwN7GdAuVaH5v,"Fool Me","Fool Me","CHYL",2023-03-06,133600,38,false,,2025-11-08T20:18:06Z,"bass house","Monstercat",0.669,0.984,6,-3.799,0,0.299,0.00575,0.0196,0.324,0.351,150.002,4
spotify:track:0mK92Hp80kOOhn086qcDgZ,"Everything In Its Right Place","Everything In Its Right Place","Bugwell",2025-10-03,204827,37,false,,2025-11-08T20:18:06Z,"drum and bass","R.O.A.M",0.364,0.96,2,-1.09,1,0.0426,0.00005,0.579,0.128,0.13,173.956,4
spotify:track:6QcU4iwfLjjsrW7zsqyc1D,"The Space In Between - Ben Böhmer Remix","The Space In Between (Ben Böhmer Remix)","Jan Blomqvist;Ben Böhmer",2018-06-29,253812,64,false,,2025-11-08T20:18:06Z,"melodic house,melodic techno,progressive house,deep house","Armada Electronic Elements",0.559,0.656,5,-10.794,0,0.0365,0.0574,0.627,0.177,0.0386,122.007,4
spotify:track:68DQ6HkS9A7WxDnAobzeIC,"Poison Ivy","Poison Ivy","SubDocta;Wreckno",2025-07-11,243932,27,true,,2025-11-08T20:18:06Z,"dubstep,riddim,bass music","Kannibalen Records",0.771,0.915,1,-3.123,1,0.0711,0.0123,0.636,0.654,0.49,125.943,4
spotify:track:0mUl6JYEkXaOERNgHGTn91,"IJUSTWANNA","IN MY MIND EP","longstoryshort;SPORTMODE",2024-11-15,179144,33,false,,2025-11-08T20:18:06Z,"bass house,stutter house,uk garage,bass music,edm trap","NIGHTMODE",0.615,0.916,1,-2.419,0,0.0514,0.00545,0.0606,0.346,0.15,139.951,4
spotify:track:2LIygs54xLMIOlpaLg8hFE,"Yeke Yeke","Yeke Yeke","PEEKABOO",2025-09-19,256285,44,false,,2025-11-08T20:18:06Z,"dubstep,bass music,riddim","Major Recordings/Warner Records",0.729,0.935,8,-1.209,1,0.103,0.0523,0,0.0664,0.559,139.94,4
spotify:track:3EzDk1bmMrFFTaH1qt1KkL,"Shantique","Shantique / Double","CØNTRA",2025-10-15,254489,38,false,,2025-11-08T20:18:06Z,"bass music","Deep Dark & Dangerous",0.598,0.703,2,-5.911,1,0.0645,0.00462,0.077,0.114,0.0394,140.056,4
spotify:track:20exgZnMHVhwHKlazaEt8N,"Daydreams","Daydreams","Effin;NGHTMRE",2025-06-27,228251,44,false,,2025-11-08T20:18:06Z,"dubstep,riddim,bass music,deathstep,edm,edm trap","Effin Music",0.449,0.904,10,-1.985,0,0.121,0.0157,0.0644,0.242,0.235,142.88,4
spotify:track:6DsSjkCfTRyvfNAewQ2BEM,"what u want!","what u want!","Rad Cat",2025-09-19,192727,53,false,,2025-11-08T20:18:06Z,"","Boom Records LLC",0.641,0.982,6,-3.015,1,0.0664,0.000246,0.0958,0.0621,0.102,132.003,4
spotify:track:1j82usKGX1GrVQ13NXwawu,"Floor It","Floor It","Mt. Eden",2025-08-08,195428,27,false,,2025-11-08T20:18:06Z,"chillstep,dubstep","Mt. Eden",0.759,0.836,2,-2.689,1,0.0768,0.00413,0.355,0.0733,0.258,140.016,4
spotify:track:4orH1YqyAjXBtBr0DfsqjV,"Swag Surfin'","Swag Surfin'","Whethan",2025-10-03,228368,56,false,,2025-11-08T20:18:06Z,"","Wallflower Records",0.728,0.845,2,-5.264,1,0.089,0.00582,0.0293,0.262,0.344,144.038,4
spotify:track:4hphReh7hXDCFb14FfB7n1,"Entwined","Entwined","Sub Focus;Grimes",2025-10-31,220689,65,false,,2025-11-08T20:18:06Z,"drum and bass,liquid funk,art pop","Positiva",0.462,0.967,6,1.044,1,0.0476,0.00664,0.0426,0.516,0.0959,173.99,4
spotify:track:20iODoi8eZUC1sBS5C01GF,"Down Low - YDG Remix","Down Low (YDG Remix)","it's murph;YDG;Sorana",2024-06-21,189517,60,false,,2025-11-08T20:18:06Z,"stutter house,house,riddim,dubstep","Darkroom Records",0.522,0.931,10,-2.585,0,0.0859,0.268,0.0137,0.206,0.356,145.069,4
spotify:track:6HDkeyKBhD0Q4WKDH7h3vA,"No Sleep","No Sleep","MEDUZA",2025-10-24,162187,54,false,,2025-11-08T20:18:06Z,"","Experts Only",0.642,0.878,1,-5.988,1,0.0345,0.0107,0.762,0.435,0.508,128.008,4
spotify:track:4tEjAxqf752XUL2mT6cJba,"Don't Stop","Don't Stop","Slang Dogs;rSUN;Zoso",2025-09-12,185142,32,false,,2025-11-08T20:18:06Z,"bass music,dubstep","TRIPPY BEE RECORDS",0.857,0.926,5,-3.542,1,0.107,0.141,0.253,0.105,0.121,139.992,4
spotify:track:7MGFtEfMe8WolDUfuZ474I,"Harmony","Harmony","rSUN",2025-03-07,236618,38,false,,2025-11-08T20:18:06Z,"bass music","Memory Palace",0.551,0.668,8,-4.719,0,0.0363,0.0666,0.85,0.119,0.0664,139.995,4
spotify:track:4ih71VL7RWG0RbRbVTGxS8,"Like This","Like This","Levity;NITTI",2025-04-09,133615,45,true,,2025-11-08T20:18:06Z,"dubstep,bass house,g-house","Ultra Records, LLC",0.827,0.898,10,-6.259,0,0.0426,0.0217,0.114,0.117,0.387,130.009,4
spotify:track:6M3EGEavhttWiN2IsYB282,"You & Me","You & Me","AC Slater;Qlank;Col3man",2025-06-27,205568,45,false,,2025-11-08T20:18:06Z,"bass house,bassline,g-house,uk garage","Night Bass Records",0.811,0.527,11,-6.655,1,0.119,0.259,0.000256,0.119,0.101,131.965,4
spotify:track:0bcoPdat6SIiixawZvWNws,"HOOLIGANS","HOOLIGANS","GHENGAR;Izzy Vadim",2025-09-05,127448,49,true,,2025-11-08T20:18:06Z,"riddim,dubstep,deathstep","RATED M RECORDS",0.778,0.928,1,-2.411,1,0.363,0.102,0.000165,0.602,0.78,145.066,4
spotify:track:5E63a1hpsZYXvdqTVzOtOd,"Drop Top","Drop Top","Great Dane",2019-02-13,202666,29,false,,2025-11-08T20:18:06Z,"","ADBC Records",0.568,0.273,1,-9.72,1,0.284,0.152,0.028,0.0989,0.185,178.89,4
spotify:track:1LOjIBinbAVfmVqqELvgLh,"ELECTRIC LOVE","ELECTRIC LOVE","AVELLO",2025-08-27,164307,51,false,,2025-11-08T20:18:06Z,"melodic bass","Thrive Music",0.665,0.93,6,-1.523,0,0.0465,0.175,0.00000387,0.374,0.283,130.072,4
spotify:track:6uRe0wVj0a53HoWs3KGnb7,"Step 2 It","Noise To Dance To","LYNY",2025-10-17,210000,48,false,,2025-11-08T20:18:06Z,"bass music,dubstep","Noxious Recordings",0.603,0.893,8,-2.356,0,0.0537,0.0224,0.0116,0.118,0.233,140.139,4
spotify:track:6iGDeaY8vCTqxfGz6B8gTk,"Mind Awake, Body Asleep","Mind Awake, Body Asleep","Odd Mob;OMNOM;HYPERBEAM",2023-11-03,150447,31,false,,2025-11-08T20:18:06Z,"tech house,bass house","Insomniac Records",0.741,0.849,1,-7.755,1,0.0874,0.251,0.625,0.163,0.265,133.938,4
spotify:track:2TW3Kl3bF92ySog514hA8w,"ARROWS","ARROWS","Dirt Monkey;Eligh",2025-09-10,212800,27,false,,2025-11-08T20:18:06Z,"dubstep,riddim,bass music,dub,underground hip hop","19K",0.698,0.728,10,-6.712,0,0.26,0.0895,0,0.537,0.461,159.846,4
spotify:track:1rFjOggo1LDoT6wqX41baU,"One Chance","One Chance","Knock2;NGHTMRE;Marlhy",2023-07-07,220952,51,false,,2025-11-08T20:18:06Z,"bass house,edm,bassline,dubstep,edm trap","88rising Music",0.657,0.858,7,-4.755,1,0.0457,0.112,0.0777,0.252,0.205,126.041,4
spotify:track:764ZCVAqzjPdwY98It4072,"Dominate","Dominate","CHYL",2025-10-10,152275,43,false,,2025-11-08T20:18:06Z,"bass house","Ultra Records, LLC",0.679,0.94,2,-4.842,1,0.274,0.131,0.0824,0.11,0.198,144.872,4
spotify:track:46WqNBxyjLaxbHMM4BKTA2,"PUT IT DOWN - Jkyl & Hyde Remix","PUT IT DOWN (Jkyl & Hyde Remix)","Angrybaby;Jkyl & Hyde",2025-05-16,194782,57,false,,2025-11-08T20:18:06Z,"stutter house,riddim,deathstep,dubstep,bass music","TH3RD BRAIN",0.738,0.913,6,-3.3,0,0.1,0.183,0.00878,0.155,0.496,138.006,4
spotify:track:54jbSweLQxs8izE3tDQXM4,"Geez","Back Around","Late Night Radio",2022-07-15,195091,35,false,,2025-11-08T20:18:06Z,"","Philos Records",0.716,0.755,10,-6.462,1,0.109,0.0116,0.0011,0.317,0.573,144.077,4
spotify:track:0jRhIOQaI0wbZe7UVbKeZg,"Transformation","Transformation","Lumasi",2024-03-06,229714,41,false,,2025-11-08T20:18:06Z,"bass music","Wubaholics",0.64,0.766,4,-4.759,0,0.0424,0.0175,0.171,0.108,0.0567,139.959,4
spotify:track:4L7w7nmwyABdYPesCdmjKP,"Show You","Show You","rSUN",2025-07-30,228066,49,false,,2025-11-08T20:18:06Z,"bass music","Tru MGMT",0.482,0.606,11,-3.114,1,0.0363,0.00189,0.0331,0.11,0.0641,139.958,4
spotify:track:6YiIWuVXS4AqF1KvUGMwyx,"crystallized (feat. Inéz)","crystallized (feat. Inéz)","John Summit;Inéz",2025-09-12,217646,72,false,,2025-11-08T20:18:06Z,"house,tech house","Experts Only/Darkroom Records",0.529,0.857,1,-4.689,1,0.075,0.011,0.0000485,0.126,0.292,128.049,4
spotify:track:2YHUlS8D0qH6GUUMNBHFgT,"Forever (feat. Malou & Yuna)","Forever (feat. Malou & Yuna)","HUGEL;Diplo;Malou;Yuna",2024-09-20,140500,69,false,,2025-11-08T20:18:06Z,"latin house,afro house,techengue,moombahton,melodic house,malay,malaysian pop","Insomniac Records",0.542,0.946,9,-6.046,0,0.0425,0.0312,0.641,0.107,0.23,120.037,4
spotify:track:4rRTod6LMw93a04uHAh9Ix,"Tech Cvlt","Zero Day","Hackwaves;MIDNIGHT CVLT",2025-09-15,223448,15,false,,2025-11-08T20:18:06Z,"drum and bass,breakbeat,bass house","Eatbrain",0.504,0.991,7,0.782,1,0.127,0.0000364,0.615,0.213,0.0773,174.002,4
spotify:track:5KTZgG84bKFGm53lhLtTqc,"Mwaki","SURRENDER","Zerb;Sofiya Nzau",2023-10-27,208135,72,false,,2025-11-08T20:18:06Z,"afro house","TH3RD BRAIN",0.847,0.637,7,-8.751,0,0.0587,0.201,0.201,0.121,0.0509,120.033,4
spotify:track:4KxhSt1i8RgqGdurA9tLvS,"Inside of Me (Posij Remix)","Free Moksi (Remix Album)","Moksi;NANAMI;Posij",2022-10-19,153600,35,false,,2025-11-08T20:18:06Z,"bass house,future house,g-house,drumstep,drum and bass,bass music","Barong Family",0.604,0.794,9,-5.821,0,0.0313,0.000794,0.87,0.207,0.164,125.097,3
spotify:track:57UFzhgsL7Q4lxaEKosMSb,"B€NZ","B€NZ","€URO TRA$H;Yellow Claw;Syaqish",2022-08-05,244218,36,false,,2025-11-08T20:18:06Z,"bass house,g-house,tech house,edm,edm trap,indonesian r&b","Barong Family",0.914,0.589,9,-7.866,1,0.0817,0.0105,0.494,0.0693,0.41,125.01,4
spotify:track:5mpJ8Rrt0JPPXFuIrySFXh,"Jaw Drop","Jaw Drop","Curbi",2020-07-03,173085,32,false,,2025-11-08T20:18:06Z,"future house,bass house","Confession",0.737,0.941,1,-3.34,1,0.112,0.0238,0.289,0.222,0.241,128.035,4
spotify:track:05lUNz9yIOg4CdeA3mAutQ,"it boy","bbno$","bbno$",2025-10-17,146426,68,true,,2025-11-08T20:18:06Z,"","bbno$$",0.762,0.885,9,-6.388,1,0.0551,0.00176,0.000598,0.278,0.823,129.97,4
spotify:track:4I4Yk0fDL0UktRt4TsKO2P,"Space Cake","Space Cake","Norman Sann",2023-07-21,133679,31,false,,2025-11-08T20:18:06Z,"","UnderCurrent",0.799,0.655,6,-10.956,0,0.325,0.248,0.00000117,0.118,0.399,118.313,4
spotify:track:0rln7cFteLIh27eT02rr6q,"Let's Begin","Let's Begin","Devault",2025-08-15,232835,52,false,,2025-11-08T20:18:06Z,"stutter house","Putyouon Music Group",0.695,0.87,6,-4.029,1,0.0462,0.0127,0.749,0.0713,0.308,133.972,4
spotify:track:7D3bAkuBmpTDksMwEgVBp6,"ONLYFORYOU.","ONLYFORYOU.","Holmesick",2025-07-04,188689,49,false,,2025-11-08T20:18:06Z,"","Joytime Collective",0.623,0.887,8,-4.131,0,0.0359,0.0366,0.0352,0.0941,0.105,145.042,4
spotify:track:1NJH4ROnDMzFuFDGLsDo4S,"White Flag","White Flag","Romain Garcia",2021-01-08,198463,54,false,,2025-11-08T20:18:06Z,"melodic house,melodic techno,progressive house","Ton Töpferei",0.658,0.775,2,-10.136,1,0.0424,0.0414,0.821,0.119,0.0396,121.01,4
spotify:track:4PLv9pEMN70ZV3WJEgUsKI,"Feel (Real Love)","Feel (Real Love)","Henry Fong",2024-09-06,161503,33,false,,2025-11-08T20:18:06Z,"bass house,moombahton,melbourne bounce,electro house,big room","Dim Mak Records",0.726,0.983,2,-4.037,1,0.0753,0.0618,0.0125,0.094,0.544,132.978,4
spotify:track:3RE3izHxUijcckK3JDLLq5,"Stay With The Tempo","Stay With The Tempo","Flux Pavilion;Habstrakt",2025-09-25,214218,47,false,,2025-11-08T20:18:06Z,"dubstep,edm,dub,bass house,g-house,bassline","Circus Records",0.594,0.954,6,-3.178,1,0.0784,0.00226,0.878,0.927,0.363,128.097,4
spotify:track:13IFfr6kVUSLb19xnQjMk6,"Section","Section","LYNY",2025-07-25,174857,55,false,,2025-11-08T20:18:06Z,"bass music,dubstep","Noxious Recordings",0.594,0.87,8,-3.826,1,0.0537,0.0719,0.000194,0.655,0.3,139.933,4
spotify:track:1iKV3cC7eQEzc41i5dfs3Y,"Need You","StepBroStep EP","Boogie T;Mr. Bill",2025-09-03,252414,37,false,,2025-11-08T20:18:06Z,"riddim,dubstep,bass music,edm,glitch,idm,psytrance,drumstep","Drama Club Recordings",0.647,0.714,3,-2.04,0,0.0409,0.000486,0.512,0.324,0.426,144.955,4
spotify:track:3pr4EH9ruCYRhGbicJQDNP,"YES!","YES!","Wreckno;Super Future",2025-10-01,141904,35,true,,2025-11-08T20:18:06Z,"bass music","N-S-E-W",0.814,0.574,6,-6.321,1,0.0392,0.00013,0.122,0.062,0.166,126.008,4
spotify:track:75PrFuEaAaW7oAosEAocdz,"BETTER OFF ALONE","BETTER OFF ALONE","AVELLO;glasscat",2025-06-20,208551,45,false,,2025-11-08T20:18:06Z,"melodic bass,future bass","AVELLO",0.385,0.987,8,-2.147,0,0.241,0.0171,0.853,0.125,0.183,145.045,4
spotify:track:2R0h3rbx75tFhwZHL2K12e,"Operator - Junk Mail Remix","Operator (Junk Mail Remix)","A.M.C;Junk Mail",2024-06-07,242758,30,false,,2025-11-08T20:18:06Z,"drum and bass,bassline","Titan Records",0.561,0.978,1,0.615,1,0.219,0.00213,0.0954,0.69,0.352,174.065,4
spotify:track:2ST4u9GusI2ddDfuMvXA5l,"Yeah The Girls","Yeah The Girls","FISHER;MERYLL",2022-09-02,194310,1,false,,2025-11-08T20:18:06Z,"tech house,house,hardstyle","Catch & Release",0.755,0.968,8,-5.282,1,0.0424,0.00117,0.773,0.103,0.785,126.007,4
spotify:track:03g9zBj3bCqIuF7KvRw72z,"the floor - fred remix","the floor","Skin On Skin;BEAM;Fred again..",2025-10-17,341250,66,false,,2025-11-08T20:18:06Z,"lo-fi house,stutter house,house","Atlantic Records UK",0.671,0.839,10,-7.678,0,0.0839,0.0322,0.572,0.605,0.445,138.024,4
spotify:track:6cNxZMmp08PYnzoHd4f3ly,"On My Knees - Adriatique Remix","Surrender (Remixes)","RÜFÜS DU SOL;Adriatique",2022-08-12,452000,48,false,,2025-11-08T20:18:06Z,"melodic techno,melodic house,afro house","Rose Avenue/Reprise",0.65,0.624,1,-8.828,1,0.0292,0.0117,0.319,0.11,0.309,119.992,4
spotify:track:6hAII4Wyrr0eV4MmPnsTuY,"Always - Monkey Safari Remix","Surrender (Remixes)","RÜFÜS DU SOL;Monkey Safari",2022-08-12,411024,56,false,,2025-11-08T20:18:06Z,"melodic house,organic house,afro house,deep house,melodic techno","Rose Avenue/Reprise",0.66,0.836,8,-5.203,0,0.0383,0.00659,0.92,0.0868,0.765,123.997,4
spotify:track:10lsR0inpRtc4GCBUiDjf4,"123","AFROJACK presents NLW","NLW",2022-07-29,213355,24,false,,2025-11-08T20:18:06Z,"big room,bass house","Wall Recordings",0.682,0.942,2,-5.291,1,0.0591,0.000754,0.199,0.0845,0.366,125.993,4
spotify:track:2iV7bMk39T5hF8rHL0kdCC,"Evolution","Evolution","Koji Aiken;Bass Ventura",2025-08-27,215734,30,false,,2025-11-08T20:18:06Z,"stutter house,drum and bass","Koji Aiken",0.479,0.95,2,-0.816,1,0.165,0.00118,0.000172,0.594,0.498,146.054,3
spotify:track:0pjCsB0XNSyqM9UazlTODC,"Jazz Suite No. 2: VI. Waltz 2","Shostakovich: Jazz Suites Nos. 1 - 2 / The Bolt / Tahiti Trot","Dmitri Shostakovich;Russian State Symphony Orchestra;Dmitry Yablonsky",2002-04-15,193600,68,false,,2025-11-08T20:18:06Z,"classical,chamber music,orchestral,japanese classical","Naxos",0.322,0.184,0,-18.312,0,0.0338,0.984,0.902,0.0813,0.356,107.847,4
spotify:track:3rrPZx3OjSI9Ofj71OF8DR,"Rhyme Dust - Major Lazer Remix","Rhyme Dust (feat. Dom Dolla) [Major Lazer Remix]","MK;Dom Dolla;Major Lazer",2023-06-30,183196,24,false,,2025-11-08T20:18:06Z,"house,tech house,moombahton","Ultra Records, LLC",0.759,0.754,2,-7.334,1,0.0483,0.0000661,0.773,0.0567,0.625,122.014,4
spotify:track:3PHVj8LcrqgZUhS5LPAHc8,"Say To Me","Say To Me","WHTKD",2016-08-12,154000,53,false,,2025-11-08T20:18:06Z,"","All Around The World",0.769,0.443,4,-10.857,0,0.0711,0.0103,0.358,0.106,0.589,125.976,4
spotify:track:7rBUiBC1mXwNYzn53foDUB,"Flip The Switch","Flip The Switch","Valentino Khan;Chris Lorenzo",2019-08-08,190866,38,true,,2025-11-08T20:18:06Z,"bass house,moombahton,g-house,bassline,house,tech house","Mad Decent",0.827,0.88,9,-3.188,1,0.0411,0.0202,0.685,0.074,0.101,127.015,4
spotify:track:37iVjhBGNBnxVSuF67TX0H,"Cyanide","MINDFULL","NGHTMRE;Viperactive;JT Roach",2025-08-29,186000,52,false,,2025-11-08T20:18:06Z,"dubstep,edm,edm trap,riddim,bass music,deathstep,melodic bass,future bass","BMG Rights Management (US) LLC",0.584,0.898,2,-4.772,1,0.044,0.000495,0.497,0.163,0.14,140,4
spotify:track:5TApzob787T2WoMrbCknQG,"Keep My Luvv","MINDFULL","NGHTMRE;WINK",2025-08-29,176571,40,false,,2025-11-08T20:18:06Z,"dubstep,edm,edm trap,bass music","BMG Rights Management (US) LLC",0.662,0.828,7,-4.149,0,0.0462,0.292,0.00572,0.247,0.176,139.979,4
spotify:track:4etHuFADJ1ZxYYLj40nEiu,"On & On","Chemistry","Chris Lake;Yael Watchman",2025-07-11,195601,57,false,,2025-11-06T01:06:46Z,"tech house,house,bass house","Black Book Records",0.625,0.852,10,-6.82,0,0.0436,0.0919,0.629,0.103,0.558,129.076,4
spotify:track:2vFabIc6h3F6GiZCsxq8zw,"X-Rated","X-Rated","Cloonee;Funkdoobiest",2025-05-16,184620,64,true,,2025-11-06T01:04:07Z,"tech house,house,latin house","Epic/Legacy",0.91,0.831,9,-5.489,1,0.257,0.3,0.00293,0.0699,0.704,129.954,4
spotify:track:5eQXvONU5KeLF8jYCiLN1N,"Pretty People (feat. INJI) [longstoryshort Remix]","Pretty People (feat. INJI) [longstoryshort Remix]","Dillon Francis;longstoryshort;INJI",2023-05-12,155076,19,false,,2025-11-06T00:04:23Z,"moombahton,edm,bass house,stutter house","Astralwerks",0.804,0.877,9,-2.669,0,0.0653,0.00961,0.0069,0.0938,0.416,129.969,4
spotify:track:6THfFUlHUQEQzDSTzUHRqo,"2HEARTs","2HEARTs","Knock2",2021-08-06,196428,36,false,,2025-11-06T00:00:01Z,"bass house,edm,bassline","Rare Breed Artists",0.633,0.985,2,-2.445,1,0.126,0.0227,0.417,0.403,0.247,125.834,4
spotify:track:7hU38LHqMSPFrvoqADFJp4,"Chicken Soup","HOWSLA","Skrillex;Habstrakt",2017-05-05,207292,49,false,,2025-11-05T16:25:02Z,"dubstep,edm,electro,electronic,bass house,g-house,bassline","OWSLA",0.823,0.815,11,-3.947,1,0.134,0.00129,0.0494,0.599,0.474,125.989,4
spotify:track:6oWmcKVK6atTCoWVYTdSg1,"Dreamin (feat. Daya)","Dreamin (feat. Daya)","Dom Dolla;Daya",2025-02-07,171526,72,false,,2025-11-05T05:07:03Z,"house,tech house","Three Six Zero Recordings/Columbia Records",0.775,0.672,6,-7.554,0,0.161,0.0419,0.0000459,0.1,0.713,134.047,4
spotify:track:5UZIVxzI4UyrSbg3ZLTGTH,"Fuze","Fuze","Skrillex;ISOxo",2025-10-24,188571,65,false,,2025-11-04T23:49:03Z,"dubstep,edm,electro,electronic,bass house,edm trap","OWSLA/Atlantic",0.59,0.933,10,-2.584,1,0.107,0.000758,0.232,0.0761,0.127,139.969,4
spotify:track:0NPTpdVrseb7YGggATplQn,"Want You","Want You / Numb","NITTI;Marten Hørger",2021-09-10,181935,39,false,,2025-11-03T09:43:24Z,"bass house,g-house,tech house","Hush Money Records",0.813,0.726,9,-5.792,1,0.0933,0.0301,0.519,0.1,0.809,123.999,4
spotify:track:497uVzPuobNyP1jGrljGH0,"No Gods, No Masters","No Gods, No Masters","Ainonow",2025-08-26,279069,30,false,,2025-11-03T09:43:01Z,"drum and bass","Reciprocal Space Records",0.565,0.919,1,-3.122,0,0.0779,0.000881,0.925,0.177,0.0398,171.981,4
spotify:track:35DO23Ldz5uro1bwOjxZ2a,"turn Up the MUSIK","ULTimate","runThis",2025-05-02,238285,40,false,,2025-11-03T09:42:37Z,"bass house","I WANT MORE",0.61,0.989,11,-2.578,0,0.126,0.0172,0.661,0.72,0.314,139.988,4
spotify:track:420DvBd6Vbis3MDer9LNYF,"NOT ALONE","NOT ALONE","Tej",2025-10-22,150857,31,false,,2025-11-03T09:41:36Z,"","bitbird",0.604,0.981,6,-4.602,1,0.0648,0.00463,0.634,0.504,0.29,139.994,4
spotify:track:606HUTqRzUBZfaKbQE2A4n,"Cultus","Cultus","Screamarts",2025-10-20,253793,29,false,,2025-11-03T09:40:06Z,"drum and bass,drumstep,liquid funk","Monstercat",0.537,0.958,6,-1.408,1,0.0969,0.00143,0.737,0.106,0.0631,87.013,4
spotify:track:1N2Q9gRErMF1cjZULDbjmx,"Knock the Wind Out","Knock the Wind Out","Von Storm",2021-03-17,184761,32,true,,2025-11-03T09:37:22Z,"phonk,drift phonk","Von Storm",0.829,0.656,11,-4.824,0,0.066,0.0888,0.0161,0.148,0.703,126.032,4
spotify:track:2j4pHLL3ud1mIDP2HwUCPB,"HOME.","THERE’S A GHOST IN MY HOUSE.","Armani White",2025-10-31,153256,38,true,,2025-11-02T08:27:31Z,"","Armani White PS/ Def Jam",0.634,0.528,0,-7.854,0,0.327,0.565,0,0.256,0.47,145.769,4
spotify:track:5fNaWjwU4FvSZoX1Q7g8gZ,"Cocaine Inside My Blunts","Cocaine Inside My Blunts","Disco Lines",2025-10-29,187733,61,true,,2025-11-02T08:24:20Z,"stutter house","Good Good Records",0.789,0.702,10,-6.698,1,0.0405,0.168,0.139,0.405,0.764,129.998,4
