Direction,Date,Message
Received,"2025-11-02 14:26:40","Please Dan I beg you "
Received,"2025-11-02 14:51:48","Please "
Received,"2025-11-02 14:51:51","Answer me "
Received,"2025-11-02 16:27:02","Dan please "
Received,"2025-11-02 22:25:24","Goodnight Dan. I love you. "
Sent,"2025-11-03 00:56:48","i’m sure you don’t. you don’t even fucking like me anymore - you would barely fucking come near me last night and i already fucking hated myself enough before you made it clear that you would not even entertain the thought of hooking up with me now."
Sent,"2025-11-03 01:52:55","annie i really, truly mean this (honestly): you are the ONLY true happiness i’ve ever had and the only person who has ever accepted me and made me feel loved, despite who i am."
Sent,"2025-11-03 02:17:00","you are the love of my life and nothing you’ve done to hurt me has made me feel even slightly less sure that all i want in this world is to have you back. i am so confused and empty and i realize now that this hurts a thousand times worse all day every day than anything you could ever do to me."
Sent,"2025-11-03 02:34:40","if you don’t want me or we can’t be together, you need to understand  and accept that i legitimately love you and loved us, and was so happy to have you in my life so much that the only way i can accept that is to force myself to block everything about you and the last 10 years and try to forget how it felt to be truly happy and what real love feels like."
Sent,"2025-11-03 02:43:07","you were and still are the center of my reality. i feel like i’ve lost everything and i am sick to my stomach realizing that - if you really still loved me, you wouldn’t be putting my through this. every day feels like i’m in “eternal sunshine of the spotless mind” and i wish you would just remember that it’s me. i know i’m fucked up but i have and will love you and be there for you and i know you better than anyone and i just don’t know how you are okay throwing all of this away without even trying to let me and you and us be better"
Sent,"2025-11-03 02:53:19","that was awful to write and i’m going to do the right thing here and block you again so i don’t have to wake up and feel awful when you say nothing. i will find out around lunch what time you’re getting your check or whatever and if you have something to say, you know where i will be. if you don’t…then i will let you see milo and we will discuss whatever else we need to before saying our last goodbye."
Sent,"2025-11-03 03:00:18","annie - i fucking love you more than i love anything. i really would die for you. the fact that i am STILL determined to have a happy life together, and am willing to do fucking anything to have you back in my life and make you happy should tell you that i really do love you and care more than you could ever know."
Received,"2025-11-03 11:05:10","Good morning Dan. I want us to make our relationship work. I want to try. I want us to be happy again. I am sorry I have torn you down so much and hurt you the way I have. "
Received,"2025-11-03 11:05:59","Also I went to sugies a little bit ago hoping to get a check but she wasn’t there. She is out with Michelle today.. so if I do get a check it won’t be until later this afternoon. I’m sorry."
Sent,"2025-11-03 11:12:21","Are you able to go to the ATM at lunchtime"
Received,"2025-11-03 11:13:09","I just said I don’t have a check Dan "
Received,"2025-11-03 11:13:13","She is not at home "
Received,"2025-11-03 11:14:31","I will try to get some money. But otherwise it’s going to have to wait until later this afternoon"
Sent,"2025-11-03 11:52:43","i just unblocked you so i didn’t get any message from you"
Received,"2025-11-03 12:02:15","I said "
Received,"2025-11-03 12:02:25","Also I went to sugies a little bit ago hoping to get a check but she wasn’t there. She is out with Michelle today.. so if I do get a check it won’t be until later this afternoon. I’m sorry."
Received,"2025-11-03 12:02:36","I will try to get some money. But otherwise it’s going to have to wait until later this afternoon"
Sent,"2025-11-03 13:31:36","i guess you should just message my mom when you get your money"
Sent,"2025-11-03 13:36:02","it’s fairly obvious without you even saying anything that you both do not care and do not believe that i am serious and it’s exactly why i need to force myself to get away from you mentally and physically"
Sent,"2025-11-03 13:37:45","don’t worry i know that this is basically threatening you with what you already want but the complete lack of humanity for someone you supposedly loved for a decade is shocking and i don’t think it bothers you at all so"
Sent,"2025-11-03 13:37:48","talk to her"
Sent,"2025-11-03 13:38:06","but today is the day."
Received,"2025-11-03 14:11:34","Dan please "
Sent,"2025-11-03 14:25:23","please what?"
Received,"2025-11-03 14:25:48","“Today is the day”"
Sent,"2025-11-03 14:25:50","annie you really don’t need to keep pretending anymore"
Received,"2025-11-03 14:25:54","I texted your mom. "
Received,"2025-11-03 14:26:02","I only have $60. Sorry."
Sent,"2025-11-03 14:26:53","do you see"
Received,"2025-11-03 14:27:32","I’m not pretending "
Sent,"2025-11-03 14:28:10","i can tell. just bring the money, let’s get this over with"
Sent,"2025-11-03 14:28:54","if you want to see milo you can do it after he comes. i have do have a few things to give you because i’m nice"
Received,"2025-11-03 14:30:02","Please don’t do this "
Sent,"2025-11-03 14:30:22","i’m sorry do i have a choice?"
Sent,"2025-11-03 14:31:01","here’s how easy this is"
Sent,"2025-11-03 14:31:17","can you please answer one question for me"
Sent,"2025-11-03 14:31:21","what am i to you?"
Received,"2025-11-03 14:33:55","You’re the only person who gets me. You are my soulmate. My best friend. My boyfriend I spent a decade with. "
Received,"2025-11-03 14:39:29","Is there anything that you need from marathon dam"
Received,"2025-11-03 14:39:32",Dan
Sent,"2025-11-03 14:41:23","it’s that last sentence that should explain why i can’t be anywhere near you"
Received,"2025-11-03 14:41:40","Seriously "
Sent,"2025-11-03 14:41:49",yes.
Sent,"2025-11-03 14:42:23","not the thing about marathon"
Sent,"2025-11-03 14:42:38","“My boyfriend I spent a decade with.”"
Sent,"2025-11-03 14:43:59","i am never going to be just your friend."
Sent,"2025-11-03 14:44:16","i don’t want to and i can not."
Received,"2025-11-03 14:44:21","I understand that "
Received,"2025-11-03 14:44:38","I want to be with you daniel  "
Received,"2025-11-03 14:48:37","On my way over. "
Sent,"2025-11-03 17:37:03","i’ll be here if you want to come back. you don’t need to call or anything"
Received,"2025-11-03 17:40:33","Okay we are making dinner now. "
Received,"2025-11-03 19:04:32","Hi sorry they just now left and Sugie just called me saying she opened her front door… and Michelle left her fucking dog at sugies house while she “went out” and the fucking dog ran out the door "
Received,"2025-11-03 19:05:48","Like she didn’t even bother to text me and tell me she was leaving the dog there???"
Sent,"2025-11-03 21:54:21","i’m really glad you came back for a little bit. i miss you a lot"
Received,"2025-11-03 21:56:10","Of course I miss you too "
Received,"2025-11-03 23:06:04","I’m going to sleep I have to be up early 😑 also, I’ll get a check sometime tomorrow. Goodnight daniel and Mimi I love you"
Sent,"2025-11-03 23:55:03","i love you too"
Sent,"2025-11-03 23:55:07",goodnight
Sent,"2025-11-04 02:43:39","i saved the end of the blunt to smoke with you"
Sent,"2025-11-04 08:35:14","me and milo slept so bad and he is SO fucking cranky you would not believe it"
Sent,"2025-11-04 08:35:24","he is making the most obnoxious noises"
Received,"2025-11-04 09:20:09","Wittle cranky head "
Received,"2025-11-04 10:03:56","Loved “i saved the end of the blunt to smoke with you”"
Received,"2025-11-04 10:04:21","You are the one who slept bad and were disturbing his peep!
"
Received,"2025-11-04 10:04:34","Poor guy is king sleepy "
Sent,"2025-11-04 11:06:44","do you have any idea what time you are going to be ready? he is coming now to bring something for john"
Sent,"2025-11-04 11:06:54","i mean it’s fine he can come back"
Sent,"2025-11-04 11:07:05","i just didn’t know what to tell him about time"
Received,"2025-11-04 11:10:03","Probably not until later "
Received,"2025-11-04 11:10:35","I’ll try to go around 12:30 and do lunch and try to get a check then"
Received,"2025-11-04 11:10:44","I’ll let you know "
Sent,"2025-11-04 12:10:53","i don’t know what is going on with me something is so off"
Received,"2025-11-04 12:17:48","What do you mean "
Sent,"2025-11-04 12:29:59","i just don’t know how to pick myself up or do anything to make things better. from the moment i wake up every day i am just fighting off meltdowns and i don’t even see what direction to go that would make me feel any better i don’t know."
